var,skew,curtosis,entropy,class
3.6288630722514057,8.762981718589366,-2.7505533096988177,-0.7466967425855935,0
4.649916308178232,8.60381569677216,-2.4481217484689877,-1.3262356420729828,0
3.9045776143145967,-2.4930473972738683,1.8687609893434145,-0.2902106827192476,0
3.5252851052603615,9.892776113317483,-4.221306771724589,-3.498335810801747,0
0.6261709971638961,-4.613710992842936,4.5420561669980755,-1.19921224633173,0
4.284134998439407,9.489387020915453,-4.020108856767911,-3.2629889626968764,0
3.311807507105951,3.02290078993609,1.0106898438586436,0.8633158648984571,0
2.1595183740468036,-6.735920739542788,8.730413292805833,-0.2867455386421609,0
3.0488345505357772,5.625374047725062,-1.0032557231625616,-0.7203587842223792,0
1.4449485842675969,9.402034971922575,-1.9816941651574866,-0.9734486863017884,0
1.7576656939177446,8.517118965437987,-2.5240426096749466,-0.8828230395605196,0
4.489264166602146,-2.719520579625149,2.505446847634103,1.328720055974925,0
2.111834967531673,7.881723416020532,-0.009906088817116077,-3.0157722743274524,0
-1.4545224836551272,10.848144721756903,2.398802942463031,-2.8649176765980653,0
3.3756407932891106,8.627127160362724,-3.1665243654398294,-0.38628225838401087,0
4.652442187989726,-3.7408630871796573,3.4648675632729473,1.4624027497366525,0
2.536601611162353,3.19539221146313,0.5627130866262299,0.7440504845430624,0
1.1237512604566975,3.108362201622705,4.7105502408594395,0.6588983041006542,0
1.1775300793343386,-5.241480332401304,8.36188394524989,-2.308141239988724,0
4.98016890637773,10.930006652273342,-4.411512552921352,-4.218856057272526,0
5.694654843607024,7.904508365085979,-2.4514060782385085,-0.5878439709601699,0
0.6195167210849779,-4.936438970639299,4.310013428475946,-1.01103874894439,0
3.978415841031419,10.409988526690563,-4.084000746279827,-3.6973242445257863,0
1.0665332078275462,8.989024168235822,-1.69433115975791,-1.544936856079557,0
4.335397030326841,9.798529872967968,-4.437844121869625,-3.550052888526815,0
0.8365253760660595,-5.75279981798143,8.375866313751585,-2.5501735034716493,0
1.0327481457261731,-3.9243151259179383,5.695779824172032,-0.64864687229029,0
-0.013649041962986719,8.40665147486108,1.9807022558108374,-3.927415498428309,0
6.190357599257261,9.801465590707483,-4.95018161897059,-3.333454087808284,0
4.709571924993469,-3.1767885196426304,3.327833861370662,1.2798430940829137,0
0.03667897617399968,0.20556590675479475,4.529194829176744,0.2809391475515292,0
1.4664012344854112,3.236232167191682,3.46616678061408,0.6890510538035879,0
4.057419276096986,7.869219154691422,-2.160207447451321,-1.0051039387554357,0
-0.9073051168087681,9.592174798604496,1.8974336927600837,-5.119866960062818,0
-1.4103926438899121,0.9590760743246254,7.96991602807334,0.6044271188293783,0
2.616834252974792,6.426631711216605,-1.10058072489608,-0.8048391022370442,0
2.9203180272029594,5.776193229854215,-0.5020696346595878,-0.6835031175382384,0
3.3321692641875775,0.6411053162957637,1.843121328969442,0.7255770563000183,0
4.760173640837764,3.489371814672976,-2.1296498858793416,0.2877142900100726,0
3.7763645940965858,9.7590969502419,-3.910885764794422,-3.532212313174407,0
4.48238238571608,8.730785382362484,-2.729007694014528,-0.4976141396290474,0
-0.09955351551383218,9.238735572954692,-3.614007884281881,-6.759835886466905,0
